Product_ID,Product_Name,Category,Price,Cost
P10946,Shirt,Grocery,50.0,2832.39
P10947,Rice,Grocery,253.95,1547.13
P10948,Shirt,Fashion,222.0,2034.08
P10949,Shirt,Grocery,2163.77,2591.58
P10950,Phone,Electronics,1970.07,2501.41
P10951,Laptop,Grocery,2959.56,3106.78
P10952,Laptop,Electronics,50.0,859.4
P10953,Laptop,Electronics,1163.18,3778.11
P10954,Laptop,Grocery,149.41,2904.16
P10955,Phone,Electronics,1120.2,2602.24
P10956,Shirt,Grocery,50.0,2314.34
P10957,Laptop,Grocery,50.0,2382.07
P10958,Laptop,Fashion,50.0,2825.25
P10959,Rice,Grocery,1312.58,3637.56
P10960,Shirt,Electronics,50.0,67.27
P10961,Phone,Fashion,35.25,50.0
P10962,Phone,Electronics,50.0,524.42
P10963,Laptop,Electronics,50.0,2499.41
P10964,Shirt,Grocery,1064.64,1209.97
P10965,Rice,Fashion,50.0,796.62
P10966,Shirt,Grocery,50.0,2745.61
P10967,Laptop,Grocery,50.0,938.07
P10968,Laptop,Fashion,103.71,615.92
P10969,Phone,Fashion,50.0,1668.24
P10970,Shirt,Grocery,2264.78,2561.62
P10971,Shirt,Electronics,480.24,2084.61
P10972,Phone,Fashion,1395.71,1654.1
P10973,Laptop,Grocery,50.0,1252.88
P10974,Laptop,Grocery,1326.5,4579.22
P10975,Phone,Fashion,50.0,268.89
P10976,Rice,Grocery,712.4,800.31
P10977,Laptop,Grocery,50.0,2739.78
P10978,Rice,Electronics,2661.94,2861.75
P10979,Rice,Fashion,1088.3,4224.43
P10980,Shirt,Grocery,235.83,1156.28
P10981,Rice,Electronics,1057.69,1486.85
P10982,Shirt,Fashion,2037.75,2509.66
P10983,Phone,Electronics,50.0,2267.06
P10984,Laptop,Electronics,1703.48,1919.94
P10985,Laptop,Grocery,50.0,859.33
P10986,Phone,Fashion,50.0,1142.34
P10987,Rice,Fashion,50.0,1721.25
P10988,Phone,Grocery,50.0,1690.59
P10989,Laptop,Electronics,50.0,682.91
P10990,Phone,Fashion,2119.27,3361.25
P10991,Shirt,Grocery,425.39,2492.8
P10992,Rice,Fashion,505.98,1369.51
P10993,Laptop,Grocery,1426.72,2385.19
P10994,Shirt,Fashion,69.47,2440.38
P10995,Shirt,Grocery,212.83,776.01
P10996,Shirt,Fashion,50.0,2143.19
P10997,Phone,Grocery,2561.6,2746.49
P10998,Shirt,Grocery,50.0,2377.38
P10999,Laptop,Fashion,1453.94,3711.5
P11000,Laptop,Electronics,712.45,4637.33
P11001,Shirt,Fashion,50.0,1282.79
P11002,Laptop,Electronics,50.0,2529.55
P11003,Phone,Fashion,50.0,1673.6
P11004,Shirt,Grocery,50.0,1150.73
P11005,Phone,Electronics,1825.02,2043.01
P11006,Shirt,Grocery,906.14,1557.12
P11007,Laptop,Fashion,50.0,2164.63
P11008,Rice,Fashion,538.99,1516.37
P11009,Laptop,Fashion,50.0,1099.45
P11010,Laptop,Electronics,340.05,2704.76
P11011,Phone,Fashion,50.0,1568.42
P11012,Shirt,Electronics,399.37,441.68
P11013,Laptop,Electronics,868.85,2222.8
P11014,Phone,Electronics,50.0,1311.53
P11015,Shirt,Grocery,50.0,1136.61
P11016,Rice,Electronics,269.67,2054.85
P11017,Rice,Grocery,2210.81,3068.22
P11018,Shirt,Fashion,50.0,66.71
P11019,Rice,Grocery,438.26,4440.7
P11020,Rice,Fashion,50.0,1749.23
P11021,Rice,Fashion,2899.81,4510.77
P11022,Rice,Electronics,50.0,2212.47
P11023,Laptop,Electronics,50.0,2631.46
P11024,Laptop,Fashion,733.45,2149.38
P11025,Laptop,Grocery,288.16,1233.64
P11026,Laptop,Fashion,50.0,969.92
P11027,Phone,Grocery,1235.1,1420.6
P11028,Laptop,Fashion,50.0,979.95
P11029,Rice,Electronics,50.0,239.85
P11030,Laptop,Fashion,771.74,4270.18
P11031,Shirt,Fashion,2527.22,3452.12
P11032,Laptop,Fashion,186.53,396.86
P11033,Rice,Electronics,2407.98,2977.07
P11034,Rice,Electronics,50.0,113.45
P11035,Shirt,Electronics,50.0,1516.89
P11036,Shirt,Fashion,50.0,289.94
P11037,Phone,Grocery,50.0,1423.85
P11038,Phone,Electronics,2123.86,4629.25
P11039,Rice,Fashion,50.0,2166.67
P11040,Shirt,Fashion,50.0,1451.18
P11041,Phone,Electronics,1727.43,2801.16
P11042,Laptop,Grocery,2538.86,4341.64
P11043,Laptop,Electronics,2872.35,4544.51
P11044,Laptop,Grocery,50.0,69.59
P11045,Shirt,Electronics,802.09,3314.99
P11046,Laptop,Electronics,671.78,3201.19
P11047,Laptop,Fashion,50.0,1685.2
P11048,Phone,Electronics,927.15,1445.71
P11049,Rice,Electronics,1913.09,4329.22
P11050,Phone,Electronics,50.0,1703.51
P11051,Shirt,Electronics,50.0,385.95
P11052,Phone,Grocery,1164.37,2321.84
P11053,Laptop,Grocery,50.0,1494.2
P11054,Phone,Electronics,1704.84,3058.6
P11055,Laptop,Fashion,50.0,2731.48
P11056,Phone,Fashion,50.0,853.72
P11057,Rice,Grocery,552.11,3241.21
P11058,Phone,Electronics,50.0,2586.27
P11059,Rice,Electronics,1432.23,2712.44
P11060,Shirt,Electronics,50.0,2207.66
P11061,Rice,Electronics,2638.64,4539.34
P11062,Laptop,Fashion,32.8,3752.91
P11063,Shirt,Grocery,50.0,2906.32
P11064,Laptop,Electronics,756.58,4774.77
P11065,Rice,Electronics,2312.6,4165.79
P11066,Rice,Fashion,50.0,2015.07
P11067,Laptop,Grocery,50.0,338.53
P11068,Rice,Fashion,1759.46,2153.87
P11069,Phone,Fashion,885.93,2992.36
P11070,Rice,Grocery,1232.66,1492.29
P11071,Laptop,Grocery,578.57,2599.22
P11072,Laptop,Electronics,50.0,1191.84
P11073,Rice,Electronics,675.17,2308.81
P11074,Phone,Grocery,50.0,1727.93
P11075,Phone,Grocery,2057.63,3540.15
P11076,Rice,Grocery,50.0,67.55
P11077,Rice,Fashion,50.0,2666.98
P11078,Shirt,Fashion,2598.48,3261.97
P11079,Phone,Electronics,1251.16,2850.66
P11080,Rice,Electronics,2109.68,4419.53
P11081,Rice,Grocery,50.0,1788.39
P11082,Rice,Grocery,942.75,4581.4
P11083,Laptop,Grocery,8.66,50.0
P11084,Shirt,Fashion,1841.57,2405.63
P11085,Shirt,Electronics,2280.0,2654.79
P11086,Shirt,Electronics,1450.02,3325.26
P11087,Phone,Grocery,1996.85,2354.8
P11088,Rice,Electronics,50.0,2256.22
P11089,Phone,Fashion,50.0,1577.99
P11090,Laptop,Electronics,50.0,202.03
P11091,Phone,Electronics,50.0,87.97
P11092,Phone,Grocery,521.94,1499.32
P11093,Phone,Electronics,2021.65,2694.02
P11094,Laptop,Electronics,55.31,4921.1
P11095,Rice,Electronics,2869.26,4465.36
P11096,Laptop,Grocery,13.05,1206.52
P11097,Phone,Grocery,50.0,1894.1
P11098,Phone,Fashion,50.0,524.36
P11099,Shirt,Grocery,293.09,473.0
P11100,Rice,Grocery,50.0,557.35
P11101,Phone,Fashion,50.0,2692.47
P11102,Laptop,Electronics,786.07,3753.74
P11103,Rice,Fashion,50.0,311.25
P11104,Phone,Fashion,742.64,3872.71
P11105,Phone,Fashion,935.11,3853.95
P11106,Shirt,Grocery,50.0,406.0
P11107,Laptop,Grocery,50.0,1170.37
P11108,Laptop,Electronics,50.0,853.39
P11109,Laptop,Electronics,165.96,1801.93
P11110,Shirt,Grocery,50.0,1911.93
P11111,Shirt,Grocery,1202.4,2492.85
P11112,Shirt,Electronics,946.04,2800.64
P11113,Laptop,Fashion,14.71,205.44
P11114,Phone,Grocery,1029.25,4342.69
P11115,Laptop,Electronics,50.0,1424.37
P11116,Shirt,Fashion,120.77,3719.91
P11117,Rice,Fashion,1737.29,2849.79
P11118,Laptop,Fashion,50.0,1349.91
P11119,Laptop,Fashion,50.0,1249.76
P11120,Shirt,Grocery,50.0,818.29
P11121,Shirt,Electronics,332.36,1031.53
P11122,Laptop,Grocery,431.97,2707.28
P11123,Rice,Fashion,1191.67,1900.98
P11124,Laptop,Grocery,50.0,968.6
P11125,Phone,Grocery,550.67,3488.6
P11126,Laptop,Grocery,50.0,1857.07
P11127,Rice,Fashion,50.0,2392.46
P11128,Shirt,Fashion,50.0,2598.3
P11129,Laptop,Electronics,898.21,1764.55
P11130,Rice,Grocery,2458.59,4725.09
P11131,Rice,Fashion,1470.52,4064.35
P11132,Shirt,Electronics,163.88,2141.19
P11133,Shirt,Grocery,2913.42,3282.55
P11134,Rice,Fashion,50.0,1821.78
P11135,Shirt,Electronics,2339.39,2932.29
P11136,Rice,Fashion,2474.27,2765.41
P11137,Laptop,Electronics,1187.42,3701.97
P11138,Laptop,Fashion,50.0,1388.26
P11139,Phone,Electronics,552.58,2052.66
P11140,Laptop,Fashion,659.52,3025.85
P11141,Phone,Fashion,1498.81,2474.13
P11142,Phone,Grocery,1848.29,2994.23
P11143,Rice,Electronics,50.0,390.05
P11144,Rice,Electronics,50.0,1147.07
P11145,Shirt,Electronics,50.0,1290.95
P11146,Laptop,Grocery,23.39,50.0
P11147,Rice,Fashion,50.0,2895.07
P11148,Phone,Electronics,50.0,940.79
P11149,Shirt,Fashion,142.72,396.74
P11150,Phone,Grocery,1901.07,2340.78
P11151,Rice,Electronics,50.0,1532.73
P11152,Rice,Fashion,50.0,74.96
P11153,Rice,Fashion,29.41,2840.91
P11154,Rice,Electronics,998.75,3389.91
P11155,Shirt,Fashion,50.0,1513.94
P11156,Phone,Grocery,50.0,909.61
P11157,Rice,Electronics,598.95,1553.94
P11158,Rice,Fashion,1355.62,3501.91
P11159,Phone,Electronics,50.0,869.56
P11160,Shirt,Grocery,1409.51,4609.91
P11161,Shirt,Fashion,721.67,2244.37
P11162,Rice,Fashion,1785.13,3169.02
P11163,Phone,Electronics,50.0,1247.68
P11164,Rice,Fashion,1740.43,2394.63
P11165,Laptop,Fashion,50.0,757.45
P11166,Rice,Fashion,74.19,531.4
P11167,Phone,Electronics,50.0,2430.02
P11168,Shirt,Fashion,50.0,655.3
P11169,Phone,Electronics,50.0,1868.64
P11170,Laptop,Grocery,50.0,1184.7
P11171,Phone,Grocery,50.0,111.78
P11172,Rice,Grocery,688.55,4008.89
P11173,Phone,Fashion,802.61,1705.43
P11174,Phone,Electronics,573.11,1340.16
P11175,Laptop,Electronics,132.54,2334.51
P11176,Laptop,Electronics,50.0,1437.9
P11177,Phone,Grocery,50.0,2330.45
P11178,Shirt,Fashion,2830.62,4815.67
P11179,Shirt,Electronics,1093.86,1135.06
P11180,Phone,Grocery,50.0,210.3
P11181,Phone,Electronics,50.0,460.08
P11182,Laptop,Electronics,130.79,486.93
P11183,Rice,Fashion,50.0,1268.1
P11184,Rice,Grocery,50.0,1162.29
P11185,Rice,Electronics,2607.76,3215.45
P11186,Rice,Fashion,1114.99,3022.32
P11187,Laptop,Fashion,50.0,2332.51
P11188,Laptop,Electronics,1517.53,2577.14
P11189,Shirt,Grocery,691.07,3423.02
P11190,Laptop,Grocery,1912.79,2930.42
P11191,Laptop,Grocery,50.0,1484.24
P11192,Shirt,Fashion,50.0,1117.26
P11193,Phone,Grocery,50.0,904.98
P11194,Shirt,Fashion,50.0,814.83
P11195,Rice,Electronics,189.39,2668.46
P11196,Shirt,Electronics,1780.14,1928.76
P11197,Phone,Electronics,50.0,249.94
P11198,Shirt,Grocery,803.13,4811.81
P11199,Phone,Grocery,50.0,2051.91
P11200,Shirt,Grocery,50.0,934.05
P11201,Laptop,Electronics,1257.76,2339.64
P11202,Phone,Grocery,2086.68,2643.17
P11203,Shirt,Electronics,50.0,845.9
P11204,Phone,Electronics,119.56,530.47
P11205,Shirt,Grocery,50.0,1894.52
P11206,Phone,Electronics,565.71,3267.88
P11207,Phone,Fashion,185.35,923.27
P11208,Laptop,Grocery,1733.08,2098.2
P11209,Phone,Electronics,50.0,1343.93
P11210,Shirt,Electronics,2398.69,2459.51
P11211,Rice,Fashion,1337.93,3326.01
P11212,Rice,Fashion,50.0,1422.51
P11213,Rice,Grocery,50.0,2249.22
P11214,Rice,Fashion,50.0,358.0
P11215,Phone,Fashion,50.0,1196.9
P11216,Laptop,Electronics,454.05,2346.36
P11217,Shirt,Grocery,50.0,283.12
P11218,Laptop,Electronics,50.0,1233.26
P11219,Phone,Grocery,963.2,990.29
P11220,Phone,Grocery,50.0,579.22
P11221,Phone,Fashion,50.0,1265.26
P11222,Phone,Electronics,1832.18,2605.49
P11223,Laptop,Electronics,1162.55,3991.89
P11224,Laptop,Grocery,255.5,2030.73
P11225,Phone,Grocery,50.0,270.89
P11226,Rice,Grocery,1167.84,1784.62
P11227,Rice,Electronics,50.0,2175.76
P11228,Laptop,Fashion,50.0,1375.15
P11229,Shirt,Electronics,50.0,634.99
P11230,Rice,Fashion,593.54,1139.12
P11231,Phone,Fashion,50.0,2910.5
P11232,Shirt,Electronics,50.0,143.08
P11233,Rice,Electronics,2383.3,4110.35
P11234,Phone,Fashion,50.0,2301.89
P11235,Shirt,Electronics,1484.12,3547.56
P11236,Rice,Fashion,50.0,165.72
P11237,Phone,Electronics,50.0,2910.94
P11238,Phone,Fashion,1592.76,1723.62
P11239,Shirt,Electronics,256.65,830.84
P11240,Phone,Grocery,50.0,168.56
P11241,Rice,Electronics,1955.14,2138.17
P11242,Phone,Fashion,1987.71,3809.07
P11243,Rice,Fashion,50.0,183.01
P11244,Laptop,Grocery,2398.93,4216.45
P11245,Phone,Electronics,50.0,332.96
P11246,Phone,Electronics,50.0,555.56
P11247,Shirt,Grocery,1108.59,4424.59
P11248,Rice,Grocery,50.0,604.93
P11249,Laptop,Fashion,135.6,1041.89
P11250,Phone,Grocery,1980.97,4888.85
P11251,Phone,Fashion,50.0,2803.88
P11252,Phone,Grocery,45.93,4307.37
P11253,Laptop,Grocery,50.0,439.02
P11254,Phone,Electronics,1110.45,4464.21
P11255,Laptop,Fashion,634.23,3086.13
P11256,Rice,Grocery,827.52,4318.02
P11257,Laptop,Grocery,20.05,1126.79
P11258,Shirt,Grocery,50.0,323.95
P11259,Rice,Grocery,50.0,1391.3
P11260,Shirt,Electronics,2068.97,2192.93
P11261,Phone,Fashion,815.64,1469.49
P11262,Laptop,Grocery,50.0,249.86
P11263,Rice,Electronics,2125.19,4373.41
P11264,Phone,Grocery,726.07,1057.94
P11265,Shirt,Grocery,229.14,1692.52
P11266,Shirt,Electronics,50.0,1232.65
P11267,Rice,Fashion,50.0,616.61
P11268,Rice,Electronics,1643.42,2411.36
P11269,Shirt,Electronics,50.0,1526.39
P11270,Rice,Fashion,398.96,4931.76
P11271,Laptop,Electronics,137.46,4815.68
P11272,Rice,Fashion,50.0,2151.38
P11273,Phone,Fashion,50.0,409.63
P11274,Phone,Fashion,50.0,2941.98
P11275,Shirt,Grocery,50.0,346.87
P11276,Laptop,Electronics,50.0,2518.07
P11277,Shirt,Electronics,1647.82,2045.33
P11278,Rice,Fashion,88.64,176.85
P11279,Rice,Fashion,50.0,730.17
P11280,Phone,Electronics,1729.99,4761.31
P11281,Shirt,Grocery,425.17,3913.45
P11282,Shirt,Fashion,426.62,2606.63
P11283,Laptop,Fashion,1251.72,1663.03
P11284,Laptop,Fashion,50.0,2999.05
P11285,Shirt,Grocery,50.0,625.16
P11286,Shirt,Electronics,50.0,1216.42
P11287,Rice,Electronics,779.8,915.45
P11288,Laptop,Fashion,2749.11,3350.1
P11289,Rice,Electronics,50.0,2592.19
P11290,Phone,Electronics,2201.15,4890.77
P11291,Laptop,Electronics,50.0,577.16
P11292,Shirt,Grocery,1106.24,1342.84
P11293,Rice,Electronics,19.5,2164.77
P11294,Phone,Grocery,50.0,1849.64
P11295,Rice,Grocery,797.71,2617.02
P11296,Laptop,Fashion,498.3,3646.94
P11297,Shirt,Grocery,27.25,50.0
P11298,Shirt,Electronics,1496.12,2587.35
P11299,Rice,Electronics,1549.22,2588.57
P11300,Rice,Electronics,50.0,2722.08
P11301,Phone,Fashion,50.0,892.97
P11302,Rice,Fashion,50.0,2844.78
P11303,Phone,Fashion,50.0,1859.73
P11304,Laptop,Fashion,190.78,2950.08
P11305,Laptop,Grocery,50.0,2292.1
P11306,Shirt,Fashion,1631.53,3954.61
P11307,Rice,Fashion,50.0,2350.59
P11308,Laptop,Electronics,8.25,50.0
P11309,Shirt,Grocery,50.0,2176.9
P11310,Laptop,Fashion,2070.29,2972.43
P11311,Shirt,Fashion,539.43,4911.28
P11312,Laptop,Electronics,50.0,1211.0
P11313,Rice,Fashion,1391.45,4060.45
P11314,Rice,Electronics,2575.89,4848.65
P11315,Laptop,Grocery,1851.87,4457.34
P11316,Shirt,Fashion,1639.89,3695.95
P11317,Laptop,Grocery,231.41,2344.02
P11318,Shirt,Grocery,2503.92,4483.04
P11319,Shirt,Fashion,1404.32,3533.9
P11320,Rice,Electronics,2033.33,4659.3
P11321,Shirt,Grocery,1153.62,1942.79
P11322,Shirt,Grocery,442.89,4783.87
P11323,Rice,Grocery,50.0,1966.17
P11324,Phone,Grocery,50.0,422.79
P11325,Phone,Grocery,1495.87,2268.64
P11326,Laptop,Electronics,50.0,1175.98
P11327,Phone,Grocery,124.38,2671.02
P11328,Shirt,Electronics,50.0,2630.28
P11329,Rice,Electronics,50.0,1085.48
P11330,Shirt,Electronics,50.0,789.86
P11331,Rice,Fashion,50.0,1786.62
P11332,Shirt,Electronics,50.0,1050.28
P11333,Rice,Fashion,50.0,579.94
P11334,Rice,Electronics,2926.58,3991.2
P11335,Phone,Fashion,1941.82,2162.37
P11336,Rice,Fashion,1676.28,2349.56
P11337,Phone,Electronics,50.0,159.41
P11338,Laptop,Electronics,50.0,1187.25
P11339,Phone,Fashion,50.0,2079.78
P11340,Rice,Electronics,50.0,2726.76
P11341,Rice,Grocery,132.66,2125.0
P11342,Laptop,Grocery,50.0,2594.0
P11343,Laptop,Grocery,50.0,1373.41
P11344,Rice,Grocery,2798.13,3830.86
P11345,Shirt,Electronics,373.55,1836.38
P11346,Phone,Fashion,316.91,4830.08
P11347,Phone,Grocery,1449.3,4657.91
P11348,Shirt,Fashion,50.0,417.9
P11349,Shirt,Electronics,50.0,1464.72
P11350,Phone,Grocery,2298.13,2371.35
P11351,Shirt,Electronics,50.0,1857.94
P11352,Rice,Fashion,386.5,1201.86
P11353,Phone,Electronics,440.45,3098.26
P11354,Laptop,Electronics,50.0,1343.36
P11355,Shirt,Fashion,29.25,50.0
P11356,Shirt,Grocery,50.0,846.66
P11357,Rice,Electronics,1367.36,4203.26
P11358,Phone,Electronics,1051.75,1484.54
P11359,Rice,Grocery,50.0,2254.15
P11360,Laptop,Electronics,445.25,4869.48
P11361,Rice,Fashion,1849.01,3370.56
P11362,Shirt,Grocery,50.0,2651.23
P11363,Laptop,Electronics,50.0,1658.42
P11364,Laptop,Fashion,902.78,2143.52
P11365,Rice,Fashion,2843.33,4414.2
P11366,Shirt,Fashion,50.0,195.08
P11367,Phone,Grocery,50.0,2011.25
P11368,Laptop,Electronics,50.0,1863.97
P11369,Shirt,Fashion,2077.42,3242.94
P11370,Phone,Fashion,2850.31,4184.82
P11371,Laptop,Electronics,253.23,1587.9
P11372,Laptop,Fashion,344.09,1101.47
P11373,Shirt,Fashion,1150.18,4698.9
P11374,Laptop,Grocery,1647.85,3606.96
P11375,Shirt,Fashion,50.0,2385.97
P11376,Laptop,Fashion,1220.51,2364.87
P11377,Phone,Grocery,2157.18,2480.52
P11378,Shirt,Grocery,50.0,1785.67
P11379,Shirt,Electronics,285.88,2328.95
P11380,Phone,Fashion,460.15,2284.14
P11381,Phone,Grocery,2065.89,2873.36
P11382,Phone,Grocery,50.0,2805.58
P11383,Laptop,Electronics,329.31,734.59
P11384,Phone,Grocery,1314.2,1532.72
P11385,Shirt,Grocery,50.0,1066.76
P11386,Shirt,Electronics,2017.78,2975.54
P11387,Laptop,Electronics,50.0,2296.14
P11388,Laptop,Grocery,50.0,2606.09
P11389,Rice,Fashion,50.0,1219.67
P11390,Shirt,Electronics,50.0,1591.67
P11391,Shirt,Grocery,34.37,50.0
P11392,Laptop,Fashion,50.0,2989.25
P11393,Phone,Grocery,2006.27,2737.84
P11394,Phone,Fashion,1496.62,2728.59
P11395,Shirt,Fashion,50.0,1219.24
P11396,Shirt,Electronics,17.54,50.0
P11397,Shirt,Grocery,2445.37,2533.11
P11398,Phone,Grocery,1522.83,2752.64
P11399,Shirt,Grocery,1543.19,2353.69
P11400,Rice,Electronics,1338.9,1476.34
P11401,Laptop,Fashion,2106.93,2562.39
P11402,Phone,Electronics,50.0,1252.89
P11403,Rice,Grocery,810.47,1210.0
P11404,Shirt,Grocery,544.39,1968.72
P11405,Rice,Fashion,50.0,1998.63
P11406,Rice,Fashion,186.04,4280.55
P11407,Rice,Fashion,50.0,2091.7
P11408,Laptop,Electronics,50.0,900.45
P11409,Laptop,Grocery,50.0,1535.62
P11410,Laptop,Electronics,50.0,70.16
P11411,Laptop,Fashion,506.88,4591.27
P11412,Rice,Grocery,50.0,2094.58
P11413,Phone,Electronics,50.0,2010.33
P11414,Phone,Grocery,715.13,2762.27
P11415,Rice,Fashion,50.0,1648.42
P11416,Shirt,Electronics,2087.75,2377.26
P11417,Shirt,Grocery,50.0,2391.17
P11418,Rice,Electronics,456.38,2584.78
P11419,Rice,Grocery,193.86,476.09
P11420,Phone,Fashion,713.57,3120.04
P11421,Phone,Electronics,50.0,1197.94
P11422,Rice,Fashion,2701.75,3945.6
P11423,Laptop,Fashion,872.33,3024.06
P11424,Laptop,Electronics,255.02,1630.2
P11425,Shirt,Electronics,1114.74,3409.5
P11426,Rice,Electronics,2538.65,4575.09
P11427,Laptop,Fashion,2361.17,4718.86
P11428,Laptop,Grocery,50.0,2948.38
P11429,Rice,Grocery,50.0,1661.35
P11430,Rice,Fashion,50.0,2160.02
P11431,Laptop,Electronics,50.0,2434.84
P11432,Rice,Grocery,50.0,2376.74
P11433,Phone,Grocery,1854.76,2506.62
P11434,Phone,Fashion,1926.99,3046.59
P11435,Laptop,Electronics,49.65,50.0
P11436,Rice,Fashion,50.0,2270.29
P11437,Rice,Grocery,660.34,1689.86
P11438,Laptop,Fashion,50.0,615.6
P11439,Laptop,Grocery,2177.19,2447.22
P11440,Laptop,Grocery,1358.77,1709.66
P11441,Laptop,Grocery,2495.31,3924.2
P11442,Phone,Electronics,2281.87,3360.18
P11443,Rice,Electronics,50.0,241.11
P11444,Laptop,Electronics,50.0,2119.89
P11445,Phone,Fashion,50.0,2146.41
P11446,Rice,Fashion,50.0,574.09
P11447,Phone,Fashion,341.41,2539.78
P11448,Shirt,Electronics,1064.94,2497.96
P11449,Laptop,Electronics,997.0,1077.81
P11450,Laptop,Grocery,50.0,2644.0
P11451,Phone,Fashion,1324.02,3101.3
P11452,Phone,Fashion,642.89,2581.19
P11453,Phone,Fashion,1288.9,2604.37
P11454,Laptop,Grocery,50.0,2213.35
P11455,Rice,Fashion,50.0,2070.63
P11456,Laptop,Fashion,50.0,2845.8
P11457,Laptop,Electronics,112.75,3870.91
P11458,Shirt,Electronics,50.0,2291.82
P11459,Rice,Fashion,50.0,2394.42
P11460,Shirt,Fashion,803.48,1059.64
P11461,Shirt,Grocery,50.0,512.97
P11462,Laptop,Grocery,50.0,444.68
P11463,Rice,Fashion,145.26,2531.37
P11464,Laptop,Electronics,1693.44,2329.59
P11465,Phone,Grocery,2557.48,4957.79
P11466,Rice,Fashion,50.0,1768.14
P11467,Laptop,Grocery,1174.45,2578.15
P11468,Phone,Electronics,50.0,494.15
P11469,Laptop,Electronics,2295.88,2716.86
P11470,Phone,Grocery,16.77,50.0
P11471,Rice,Electronics,50.0,2519.92
P11472,Shirt,Electronics,50.0,2679.21
P11473,Phone,Fashion,50.0,2479.4
P11474,Laptop,Fashion,1316.66,2594.33
P11475,Shirt,Grocery,50.0,1683.83
P11476,Rice,Electronics,50.0,934.4
P11477,Shirt,Fashion,50.0,2124.41
P11478,Rice,Grocery,520.28,3864.82
P11479,Phone,Fashion,50.0,2168.64
P11480,Phone,Grocery,1834.77,4574.19
P11481,Rice,Electronics,215.62,2975.54
P11482,Laptop,Fashion,1190.78,4884.12
P11483,Rice,Grocery,1199.4,1790.07
P11484,Laptop,Grocery,2379.7,2778.07
P11485,Rice,Fashion,1086.6,2387.32
P11486,Rice,Fashion,2226.29,2401.39
P11487,Shirt,Grocery,50.0,2208.08
P11488,Phone,Grocery,50.0,384.92
P11489,Shirt,Fashion,50.0,859.23
P11490,Shirt,Grocery,1381.63,1791.47
P11491,Phone,Grocery,50.0,1602.77
P11492,Phone,Electronics,1464.33,3368.89
P11493,Phone,Electronics,50.0,1282.89
P11494,Laptop,Fashion,50.0,1324.3
P11495,Laptop,Fashion,705.4,4192.69
P11496,Shirt,Fashion,1662.82,4348.79
P11497,Rice,Fashion,50.0,2435.26
P11498,Rice,Grocery,50.0,2637.44
P11499,Rice,Electronics,2447.64,4502.56
P11500,Phone,Electronics,1585.4,1828.32
P11501,Shirt,Grocery,50.0,2602.85
P11502,Phone,Grocery,1307.95,2432.99
P11503,Phone,Electronics,1422.39,2668.32
P11504,Rice,Fashion,2531.28,4203.9
P11505,Phone,Electronics,126.0,3189.35
P11506,Laptop,Fashion,50.0,2841.69
P11507,Phone,Fashion,50.0,2271.3
P11508,Phone,Grocery,50.0,1080.39
P11509,Laptop,Fashion,16.42,464.24
P11510,Rice,Fashion,929.99,1433.76
P11511,Rice,Grocery,50.0,1574.28
P11512,Laptop,Grocery,50.0,656.08
P11513,Phone,Grocery,1219.41,3358.96
P11514,Laptop,Grocery,50.0,2178.97
P11515,Shirt,Electronics,50.0,2778.25
P11516,Rice,Fashion,1352.82,2308.81
P11517,Shirt,Fashion,50.0,1800.62
P11518,Phone,Fashion,2278.17,2616.45
P11519,Laptop,Electronics,50.0,1828.99
P11520,Laptop,Electronics,50.0,1549.86
P11521,Phone,Fashion,50.0,2378.61
P11522,Phone,Fashion,218.38,2740.3
P11523,Shirt,Fashion,50.0,1420.36
P11524,Rice,Electronics,818.03,2901.44
P11525,Phone,Grocery,50.0,242.29
P11526,Rice,Electronics,2579.22,4371.45
P11527,Phone,Electronics,2380.84,2682.95
P11528,Laptop,Fashion,351.43,4343.48
P11529,Shirt,Grocery,1508.42,3929.63
P11530,Rice,Fashion,149.78,2349.01
P11531,Laptop,Electronics,1347.01,4647.22
P11532,Phone,Electronics,50.0,1776.5
P11533,Shirt,Grocery,50.0,2356.91
P11534,Shirt,Grocery,50.0,1901.51
P11535,Phone,Fashion,50.0,1878.09
P11536,Phone,Electronics,50.0,1823.33
P11537,Rice,Grocery,50.0,2860.45
P11538,Rice,Grocery,50.0,967.74
P11539,Rice,Fashion,1362.64,4706.82
P11540,Shirt,Grocery,950.21,3673.64
P11541,Laptop,Grocery,50.0,2127.81
P11542,Phone,Electronics,50.0,1540.66
P11543,Phone,Grocery,630.65,1607.75
P11544,Rice,Fashion,1306.4,1680.16
P11545,Laptop,Electronics,316.62,4313.62
P11546,Rice,Electronics,2627.64,3128.87
P11547,Shirt,Fashion,918.04,4821.79
P11548,Phone,Grocery,50.0,1913.18
P11549,Shirt,Grocery,2790.95,3263.98
P11550,Laptop,Grocery,50.0,1511.4
P11551,Rice,Fashion,1113.62,4481.46
P11552,Rice,Grocery,50.0,1508.59
P11553,Phone,Fashion,50.0,2050.92
P11554,Shirt,Grocery,508.96,1236.97
P11555,Phone,Fashion,1350.19,2263.35
P11556,Phone,Fashion,50.0,2621.59
P11557,Shirt,Electronics,50.0,1080.89
P11558,Laptop,Electronics,284.87,2326.12
P11559,Phone,Grocery,1243.74,2555.85
P11560,Rice,Electronics,50.0,176.3
P11561,Shirt,Electronics,50.0,2172.67
P11562,Laptop,Fashion,250.29,1900.97
P11563,Laptop,Fashion,2171.05,2528.23
