Order_Item_ID,Order_ID,Product_ID,Quantity,Price_per_Unit,Total_Amount
OI9897,O32468,P32791,1,47.84,47.84
OI9898,O23546,P32339,4,232.59,930.36
OI9899,O2556,P36068,1,381.01,381.01
OI9900,O35748,P2346,2,430.12,860.24
OI9901,O25921,P11450,2,396.8,793.6
OI9902,O31448,P3297,4,215.73,862.92
OI9903,O21940,P24843,1,125.46,125.46
OI9904,O16171,P3603,4,281.28,1125.12
OI9905,O33187,P25554,5,137.01,685.05
OI9906,O23994,P38334,2,465.36,930.72
OI9907,O21580,P35100,4,178.1,712.4
OI9908,O4463,P32963,2,29.55,59.1
OI9909,O34091,P12374,4,223.71,894.84
OI9910,O9063,P35840,1,335.68,335.68
OI9911,O15467,P26652,2,255.02,510.04
OI9912,O38332,P29569,4,53.97,215.88
OI9913,O10002,P37158,1,359.99,359.99
OI9914,O38673,P14914,3,370.21,1110.6299999999999
OI9915,O33885,P1197,3,426.88,1280.6399999999999
OI9916,O27867,P34011,4,362.69,1450.76
OI9917,O8216,P24050,2,106.58,213.16
OI9918,O36408,P23489,1,221.48,221.48
OI9919,O10907,P20492,5,191.29,956.4499999999999
OI9920,O26803,P9331,5,91.21,456.04999999999995
OI9921,O10602,P29267,3,380.2,1140.6
OI9922,O15536,P28388,3,488.0,1464.0
OI9923,O9070,P26853,4,336.26,1345.04
OI9924,O33712,P28263,3,499.36,1498.08
OI9925,O2064,P31902,1,10.29,10.29
OI9926,O32585,P34069,3,18.62,55.86
OI9927,O23072,P19031,5,301.22,1506.1000000000001
OI9928,O39195,P34959,2,35.72,71.44
OI9929,O25421,P12207,4,21.23,84.92
OI9930,O6388,P10822,3,444.7,1334.1
OI9931,O40074,P22374,2,393.97,787.94
OI9932,O26069,P39553,3,483.96,1451.8799999999999
OI9933,O27301,P15296,4,415.58,1662.32
OI9934,O38226,P22134,5,304.11,1520.5500000000002
OI9935,O15737,P12097,2,496.08,992.16
OI9936,O10547,P32845,1,475.67,475.67
OI9937,O38859,P14135,1,119.26,119.26
OI9938,O6829,P8520,4,60.54,242.16
OI9939,O14798,P15280,2,416.52,833.04
OI9940,O12407,P13306,5,185.51,927.55
OI9941,O38301,P4998,5,182.31,911.55
OI9942,O26801,P12393,5,298.09,1490.4499999999998
OI9943,O9223,P23176,4,364.97,1459.88
OI9944,O11702,P6171,5,112.75,563.75
OI9945,O29279,P6103,1,283.08,283.08
OI9946,O10700,P35933,4,159.47,637.88
OI9947,O40919,P20172,1,178.76,178.76
OI9948,O14714,P28890,1,137.94,137.94
OI9949,O32761,P26635,2,463.03,926.06
OI9950,O21366,P9966,1,278.48,278.48
OI9951,O16044,P37407,1,266.33,266.33
OI9952,O10783,P11931,2,282.61,565.22
OI9953,O15804,P29312,5,239.75,1198.75
OI9954,O25160,P7640,3,144.82,434.46
OI9955,O26418,P5226,3,481.35,1444.0500000000002
OI9956,O21435,P38612,1,481.06,481.06
OI9957,O25200,P29443,3,70.28,210.84
OI9958,O3502,P34252,5,145.53,727.65
OI9959,O29851,P22976,4,343.41,1373.64
OI9960,O13321,P26905,3,152.57,457.71
OI9961,O19600,P14858,4,66.81,267.24
OI9962,O19815,P25846,4,491.36,1965.44
OI9963,O4315,P24336,1,328.31,328.31
OI9964,O3701,P24404,2,387.55,775.1
OI9965,O11900,P9491,1,418.97,418.97
OI9966,O16631,P40048,2,439.48,878.96
OI9967,O19587,P34824,5,259.15,1295.75
OI9968,O36685,P33341,2,330.12,660.24
OI9969,O27268,P29329,3,98.53,295.59000000000003
OI9970,O22834,P32283,4,178.31,713.24
OI9971,O18099,P34421,1,166.35,166.35
OI9972,O2160,P31275,5,139.06,695.3
OI9973,O20813,P36512,4,283.53,1134.12
OI9974,O8189,P37045,5,386.4,1932.0
OI9975,O18564,P18325,2,272.88,545.76
OI9976,O24999,P2038,2,417.41,834.82
OI9977,O19358,P40638,3,423.52,1270.56
OI9978,O35983,P24944,3,183.77,551.3100000000001
OI9979,O1336,P23073,4,146.51,586.04
OI9980,O32074,P11492,2,355.38,710.76
OI9981,O34556,P33882,3,99.86,299.58
OI9982,O13834,P4566,4,306.87,1227.48
OI9983,O7982,P6622,3,240.47,721.41
OI9984,O14768,P34697,5,151.74,758.7
OI9985,O26988,P33578,1,409.45,409.45
OI9986,O20101,P33534,5,135.75,678.75
OI9987,O21677,P39292,3,15.9,47.7
OI9988,O31503,P29830,5,223.13,1115.65
OI9989,O9192,P8584,5,294.53,1472.6499999999999
OI9990,O39231,P17514,3,56.56,169.68
OI9991,O1639,P37747,3,326.16,978.48
OI9992,O16344,P29417,2,340.79,681.58
OI9993,O29300,P17206,5,261.1,1305.5
OI9994,O1520,P1657,4,92.8,371.2
OI9995,O6160,P20511,5,53.99,269.95
OI9996,O19881,P24705,4,367.33,1469.32
OI9997,O17058,P39056,3,64.32,192.95999999999998
OI9998,O26629,P13066,2,107.17,214.34
OI9999,O6917,P27897,1,432.03,432.03
OI10000,O24318,P13208,4,23.56,94.24
OI10001,O9174,P3662,1,450.11,450.11
OI10002,O5056,P13921,4,212.79,851.16
OI10003,O39328,P11840,4,264.88,1059.52
OI10004,O18293,P38531,4,34.64,138.56
OI10005,O10114,P34709,3,452.55,1357.65
OI10006,O18360,P20664,4,134.4,537.6
OI10007,O3025,P24432,5,265.63,1328.15
OI10008,O33167,P15233,1,316.26,316.26
OI10009,O23255,P30449,5,33.29,166.45
OI10010,O8588,P18096,2,61.66,123.32
OI10011,O7023,P9614,4,267.16,1068.64
OI10012,O10158,P18855,3,330.98,992.94
OI10013,O21998,P18638,4,101.77,407.08
OI10014,O31107,P16592,4,188.74,754.96
OI10015,O3237,P35618,4,393.83,1575.32
OI10016,O28001,P27565,4,267.02,1068.08
OI10017,O11092,P23560,3,314.67,944.01
OI10018,O24312,P6928,4,483.34,1933.36
OI10019,O8986,P3302,3,395.88,1187.6399999999999
OI10020,O15305,P2695,2,25.59,51.18
OI10021,O6260,P27229,1,98.32,98.32
OI10022,O20296,P34834,5,255.38,1276.9
OI10023,O25212,P20437,1,215.5,215.5
OI10024,O30742,P3640,3,48.79,146.37
OI10025,O22747,P12351,2,115.77,231.54
OI10026,O14110,P40231,2,381.34,762.68
OI10027,O18999,P25608,3,19.47,58.41
OI10028,O13933,P23229,5,114.88,574.4
OI10029,O38255,P13739,5,461.87,2309.35
OI10030,O28916,P25597,4,340.65,1362.6
OI10031,O37673,P31416,5,438.28,2191.3999999999996
OI10032,O10260,P37868,2,215.58,431.16
OI10033,O4825,P1884,4,62.41,249.64
OI10034,O2980,P15619,4,303.89,1215.56
OI10035,O28959,P37814,2,246.18,492.36
OI10036,O2554,P33067,1,311.13,311.13
OI10037,O7687,P33768,2,106.97,213.94
OI10038,O38750,P18452,1,369.02,369.02
OI10039,O28628,P30334,5,231.93,1159.65
OI10040,O18812,P24172,2,281.82,563.64
OI10041,O24631,P26782,4,476.96,1907.84
OI10042,O15096,P7152,1,429.36,429.36
OI10043,O18828,P26737,4,171.45,685.8
OI10044,O2385,P40092,4,384.8,1539.2
OI10045,O38275,P11063,3,188.81,566.4300000000001
OI10046,O36445,P10067,2,10.1,20.2
OI10047,O40470,P18959,3,258.99,776.97
OI10048,O38464,P1137,2,387.1,774.2
OI10049,O30650,P14703,1,336.9,336.9
OI10050,O3983,P3995,1,108.41,108.41
OI10051,O38263,P13732,3,453.56,1360.68
OI10052,O36057,P14066,5,470.62,2353.1
OI10053,O33950,P24830,4,363.09,1452.36
OI10054,O15144,P16936,5,21.64,108.2
OI10055,O38437,P6884,2,328.0,656.0
OI10056,O5439,P35093,4,301.66,1206.64
OI10057,O25909,P33465,4,267.0,1068.0
OI10058,O29778,P4482,3,36.99,110.97
OI10059,O7950,P37380,2,414.8,829.6
OI10060,O32671,P36411,4,202.65,810.6
OI10061,O24584,P31156,2,133.58,267.16
OI10062,O15110,P2920,3,143.29,429.87
OI10063,O37694,P31243,2,396.79,793.58
OI10064,O36172,P34832,2,24.22,48.44
OI10065,O28186,P8050,4,211.78,847.12
OI10066,O18491,P15345,4,134.25,537.0
OI10067,O17879,P26559,1,154.72,154.72
OI10068,O10943,P27867,4,104.51,418.04
OI10069,O6868,P12200,4,125.6,502.4
OI10070,O13090,P12463,4,335.6,1342.4
OI10071,O34247,P10013,3,212.92,638.76
OI10072,O27711,P28542,1,219.19,219.19
OI10073,O28468,P24845,5,240.19,1200.95
OI10074,O36896,P23661,2,228.93,457.86
OI10075,O14493,P22677,5,313.78,1568.8999999999999
OI10076,O1708,P4164,5,489.41,2447.05
OI10077,O15657,P36495,3,148.08,444.24
OI10078,O10352,P10564,3,421.92,1265.76
OI10079,O39059,P35952,1,273.97,273.97
OI10080,O16836,P24356,3,256.25,768.75
OI10081,O14258,P24869,5,234.63,1173.15
OI10082,O17517,P5036,1,126.94,126.94
OI10083,O32475,P40521,4,355.76,1423.04
OI10084,O18929,P27176,5,242.26,1211.3
OI10085,O20967,P9615,4,225.95,903.8
OI10086,O8812,P16259,1,342.77,342.77
OI10087,O38744,P4057,4,445.03,1780.12
OI10088,O40535,P31796,3,273.22,819.6600000000001
OI10089,O28395,P26137,4,366.89,1467.56
OI10090,O2747,P37880,4,411.58,1646.32
OI10091,O37971,P32833,3,415.78,1247.34
OI10092,O12674,P38559,3,67.58,202.74
OI10093,O27607,P26794,2,254.75,509.5
OI10094,O40205,P11166,5,391.45,1957.25
OI10095,O29074,P3890,4,372.57,1490.28
OI10096,O29663,P21107,2,233.07,466.14
OI10097,O31882,P1208,2,357.65,715.3
OI10098,O7890,P13306,2,426.86,853.72
OI10099,O40082,P32034,4,344.71,1378.84
OI10100,O30028,P9580,2,262.25,524.5
OI10101,O30925,P22553,3,399.2,1197.6
OI10102,O16098,P26793,2,365.77,731.54
OI10103,O40709,P13311,4,61.2,244.8
OI10104,O35940,P10542,3,35.56,106.68
OI10105,O11990,P11106,3,62.67,188.01
OI10106,O21049,P1040,2,205.17,410.34
OI10107,O22898,P11414,5,372.16,1860.8000000000002
OI10108,O16569,P29524,5,332.37,1661.85
OI10109,O31716,P20932,5,127.14,635.7
OI10110,O25557,P7433,1,149.97,149.97
OI10111,O33765,P38416,1,22.8,22.8
OI10112,O17156,P5991,3,343.24,1029.72
OI10113,O23487,P13358,2,381.17,762.34
OI10114,O31704,P9800,3,94.17,282.51
OI10115,O17891,P39730,5,430.11,2150.55
OI10116,O9299,P35096,1,47.61,47.61
OI10117,O6922,P5621,5,389.3,1946.5
OI10118,O11009,P4299,5,94.77,473.84999999999997
OI10119,O5926,P3277,4,76.95,307.8
OI10120,O19091,P27255,3,388.35,1165.0500000000002
OI10121,O22223,P23247,2,45.15,90.3
OI10122,O29074,P8348,2,16.67,33.34
OI10123,O4973,P27263,1,308.86,308.86
OI10124,O29221,P28126,5,29.85,149.25
OI10125,O12880,P30726,4,161.53,646.12
OI10126,O39923,P19265,5,231.66,1158.3
OI10127,O10031,P6966,1,74.62,74.62
OI10128,O39033,P17739,2,469.14,938.28
OI10129,O3179,P36743,4,194.32,777.28
OI10130,O12221,P14223,3,19.38,58.14
OI10131,O12498,P2835,1,81.41,81.41
OI10132,O4188,P19910,1,328.13,328.13
OI10133,O36632,P23862,3,310.16,930.48
OI10134,O9181,P19426,1,54.9,54.9
OI10135,O11008,P33122,5,34.77,173.85000000000002
OI10136,O37625,P40995,3,274.88,824.64
OI10137,O14070,P27695,2,77.19,154.38
OI10138,O34836,P25406,4,165.67,662.68
OI10139,O2344,P37959,2,81.49,162.98
OI10140,O29467,P36119,4,213.34,853.36
OI10141,O37188,P2562,5,90.73,453.65000000000003
OI10142,O23094,P31014,1,333.26,333.26
OI10143,O26886,P20037,5,441.39,2206.95
OI10144,O29088,P25669,1,315.64,315.64
OI10145,O36327,P31496,2,328.98,657.96
OI10146,O15773,P34164,1,331.8,331.8
OI10147,O36424,P7980,2,412.97,825.94
OI10148,O21141,P20651,3,301.75,905.25
OI10149,O3923,P1933,1,138.73,138.73
OI10150,O30904,P32773,3,365.05,1095.15
OI10151,O40029,P27950,3,482.3,1446.9
OI10152,O7466,P2199,2,111.94,223.88
OI10153,O16633,P19573,5,183.47,917.35
OI10154,O35116,P39975,5,386.68,1933.4
OI10155,O8073,P24961,1,79.61,79.61
OI10156,O1386,P17242,3,339.23,1017.69
OI10157,O2165,P37499,4,326.94,1307.76
OI10158,O24862,P1984,3,33.24,99.72
OI10159,O7080,P22298,2,324.74,649.48
OI10160,O37216,P34050,3,22.78,68.34
OI10161,O10820,P32383,2,40.16,80.32
OI10162,O17893,P29302,4,244.95,979.8
OI10163,O9005,P34257,4,321.98,1287.92
OI10164,O10699,P9162,1,491.87,491.87
OI10165,O21849,P19563,1,137.83,137.83
OI10166,O3327,P27554,5,200.58,1002.9000000000001
OI10167,O12278,P38073,5,217.9,1089.5
OI10168,O20658,P17491,4,216.61,866.44
OI10169,O21346,P29662,5,357.99,1789.95
OI10170,O21995,P13677,3,62.71,188.13
OI10171,O11009,P29127,1,446.59,446.59
OI10172,O21825,P40472,4,146.91,587.64
OI10173,O24992,P17681,3,384.73,1154.19
OI10174,O33802,P37574,1,82.56,82.56
OI10175,O37342,P39338,1,11.23,11.23
OI10176,O19192,P23650,5,440.87,2204.35
OI10177,O35959,P9193,3,24.71,74.13
OI10178,O33373,P24784,5,221.55,1107.75
OI10179,O4619,P34184,3,120.15,360.45000000000005
OI10180,O5811,P35298,4,81.62,326.48
OI10181,O10515,P25379,5,343.49,1717.45
OI10182,O6948,P18492,4,317.59,1270.36
OI10183,O25056,P10608,5,77.08,385.4
OI10184,O21456,P31868,2,124.98,249.96
OI10185,O38723,P25719,4,182.05,728.2
OI10186,O30980,P34554,1,234.5,234.5
OI10187,O12399,P40485,1,119.56,119.56
OI10188,O37256,P6244,2,187.9,375.8
OI10189,O8533,P25924,5,24.95,124.75
OI10190,O21137,P36722,4,227.43,909.72
OI10191,O4106,P11819,2,433.49,866.98
OI10192,O11268,P18633,3,316.93,950.79
OI10193,O27174,P3595,5,163.65,818.25
OI10194,O23221,P14548,3,154.84,464.52
OI10195,O10410,P17846,4,327.27,1309.08
OI10196,O31211,P16240,5,341.48,1707.4
OI10197,O8031,P23741,1,321.37,321.37
OI10198,O23420,P38800,5,402.01,2010.05
OI10199,O2873,P2222,4,11.7,46.8
OI10200,O18883,P18454,4,408.1,1632.4
OI10201,O24837,P12372,2,322.34,644.68
OI10202,O5884,P11825,2,62.96,125.92
OI10203,O23526,P40463,5,139.87,699.35
OI10204,O25199,P10856,2,30.32,60.64
OI10205,O24296,P12406,5,396.03,1980.1499999999999
OI10206,O21223,P26524,5,477.31,2386.55
OI10207,O13926,P27721,4,300.56,1202.24
OI10208,O29916,P7974,1,256.95,256.95
OI10209,O26829,P18557,5,389.71,1948.55
OI10210,O9435,P10091,5,136.3,681.5
OI10211,O12078,P27467,3,82.95,248.85000000000002
OI10212,O28607,P30066,3,39.69,119.07
OI10213,O4783,P4299,2,167.67,335.34
OI10214,O24438,P20032,4,117.93,471.72
OI10215,O23834,P40196,4,138.73,554.92
OI10216,O30080,P3909,3,97.78,293.34000000000003
OI10217,O23720,P10473,1,92.57,92.57
OI10218,O22721,P29282,3,301.73,905.19
OI10219,O4619,P29651,2,417.92,835.84
OI10220,O6787,P19064,3,175.36,526.08
OI10221,O37697,P26385,3,80.26,240.78000000000003
OI10222,O30710,P12973,1,25.08,25.08
OI10223,O39822,P8532,5,127.95,639.75
OI10224,O14949,P26774,5,449.66,2248.3
OI10225,O39071,P24154,3,378.62,1135.8600000000001
OI10226,O19388,P40022,3,365.04,1095.1200000000001
OI10227,O40232,P25666,1,23.23,23.23
OI10228,O16973,P3865,3,296.68,890.04
OI10229,O21549,P5470,1,61.76,61.76
OI10230,O21445,P19898,4,413.36,1653.44
OI10231,O16321,P1183,5,458.52,2292.6
OI10232,O15878,P12470,2,185.97,371.94
OI10233,O16788,P7051,4,445.55,1782.2
OI10234,O17443,P1149,5,337.21,1686.05
OI10235,O26538,P5833,5,213.63,1068.15
OI10236,O30995,P39348,4,227.4,909.6
OI10237,O3656,P21346,4,310.49,1241.96
OI10238,O1580,P16152,3,435.11,1305.33
OI10239,O39201,P27123,2,87.42,174.84
OI10240,O19652,P21357,2,23.22,46.44
OI10241,O35010,P9138,5,100.45,502.25
OI10242,O1652,P33947,3,79.48,238.44
OI10243,O7319,P8306,1,59.45,59.45
OI10244,O26591,P39532,3,121.41,364.23
OI10245,O7346,P37989,3,499.83,1499.49
OI10246,O5806,P33090,1,95.33,95.33
OI10247,O11073,P5195,1,201.63,201.63
OI10248,O11873,P26325,5,462.99,2314.95
OI10249,O15417,P26941,4,238.85,955.4
OI10250,O11596,P1863,2,471.82,943.64
OI10251,O10678,P18711,1,101.75,101.75
OI10252,O15528,P10509,4,125.44,501.76
OI10253,O5174,P24510,2,363.81,727.62
OI10254,O17900,P13731,5,239.91,1199.55
OI10255,O16840,P2928,1,104.21,104.21
OI10256,O34160,P36654,4,315.96,1263.84
OI10257,O2629,P31333,2,409.8,819.6
OI10258,O20632,P14786,5,419.04,2095.2000000000003
OI10259,O19593,P3506,2,224.11,448.22
OI10260,O2151,P12125,4,260.43,1041.72
OI10261,O28743,P24466,3,139.1,417.29999999999995
OI10262,O31162,P23050,3,98.06,294.18
OI10263,O2789,P15966,5,181.11,905.5500000000001
OI10264,O7306,P22574,2,357.22,714.44
OI10265,O28349,P33970,5,250.12,1250.6
OI10266,O10413,P16586,3,474.48,1423.44
OI10267,O5688,P15587,1,173.53,173.53
OI10268,O36420,P31945,2,479.26,958.52
OI10269,O16520,P39295,4,427.7,1710.8
OI10270,O24796,P22205,3,307.49,922.47
OI10271,O10813,P27481,1,417.16,417.16
OI10272,O40427,P38116,5,381.06,1905.3
OI10273,O15672,P32695,5,390.08,1950.3999999999999
OI10274,O23225,P33292,2,34.9,69.8
OI10275,O40427,P15225,5,275.7,1378.5
OI10276,O39888,P2922,2,131.36,262.72
OI10277,O18171,P10852,3,464.38,1393.1399999999999
OI10278,O32006,P35734,5,146.34,731.7
OI10279,O10661,P3549,4,27.63,110.52
OI10280,O27249,P1786,2,164.32,328.64
OI10281,O25632,P27247,4,149.35,597.4
OI10282,O32851,P14797,1,209.18,209.18
OI10283,O32881,P23080,3,135.81,407.43
OI10284,O12060,P11898,4,402.16,1608.64
OI10285,O22434,P33145,3,441.52,1324.56
OI10286,O40531,P4267,5,190.41,952.05
OI10287,O25838,P14366,2,283.88,567.76
OI10288,O40763,P14125,4,174.58,698.32
OI10289,O11850,P20059,5,61.52,307.6
OI10290,O40275,P27166,1,336.89,336.89
OI10291,O19564,P18529,3,249.58,748.74
OI10292,O35707,P25959,3,21.81,65.42999999999999
OI10293,O11345,P11480,3,31.37,94.11
OI10294,O19784,P24826,4,155.12,620.48
OI10295,O2032,P21092,1,38.09,38.09
OI10296,O17241,P22546,1,430.19,430.19
OI10297,O4847,P16320,2,298.54,597.08
OI10298,O11826,P11611,5,246.24,1231.2
OI10299,O39022,P9413,1,348.74,348.74
OI10300,O1873,P1417,1,153.88,153.88
OI10301,O30742,P36492,5,330.21,1651.05
OI10302,O33281,P5550,5,356.74,1783.7
OI10303,O3761,P18273,5,265.53,1327.6499999999999
OI10304,O5681,P7848,4,394.36,1577.44
OI10305,O2898,P2030,3,48.37,145.10999999999999
OI10306,O19125,P25103,2,283.11,566.22
OI10307,O10279,P5675,3,28.14,84.42
OI10308,O16041,P21187,3,392.1,1176.3000000000002
OI10309,O23009,P23172,4,166.67,666.68
OI10310,O29405,P38640,1,446.16,446.16
OI10311,O9687,P38224,5,428.57,2142.85
OI10312,O29975,P38839,4,64.03,256.12
OI10313,O4261,P14697,1,233.62,233.62
OI10314,O28849,P18191,4,195.63,782.52
OI10315,O20074,P39779,4,287.32,1149.28
OI10316,O39073,P39170,5,31.69,158.45000000000002
OI10317,O38802,P22440,5,341.15,1705.75
OI10318,O37558,P6209,3,196.94,590.8199999999999
OI10319,O30696,P18983,1,182.32,182.32
OI10320,O28005,P9142,4,28.48,113.92
OI10321,O21732,P28371,2,304.29,608.58
OI10322,O2312,P5261,3,394.72,1184.16
OI10323,O17773,P8622,5,222.47,1112.35
OI10324,O27579,P13813,3,314.13,942.39
OI10325,O10956,P6523,4,385.11,1540.44
OI10326,O13995,P27736,3,375.9,1127.6999999999998
OI10327,O35984,P5827,3,269.94,809.8199999999999
OI10328,O21920,P35502,5,423.41,2117.05
OI10329,O36480,P5760,3,299.05,897.1500000000001
OI10330,O14551,P30545,5,299.55,1497.75
OI10331,O30860,P11030,2,265.77,531.54
OI10332,O6579,P13969,2,131.49,262.98
OI10333,O40257,P40621,5,408.31,2041.55
OI10334,O15144,P35824,4,191.74,766.96
OI10335,O11311,P26344,1,131.17,131.17
OI10336,O35277,P34566,5,13.18,65.9
OI10337,O35065,P14298,3,450.07,1350.21
OI10338,O28518,P30561,5,425.54,2127.7000000000003
OI10339,O24383,P32768,4,166.4,665.6
OI10340,O10118,P13228,4,261.24,1044.96
OI10341,O20125,P10619,1,82.56,82.56
OI10342,O12546,P10295,3,209.89,629.67
OI10343,O39747,P28423,3,361.47,1084.41
OI10344,O23992,P16714,2,126.92,253.84
OI10345,O36069,P14466,1,303.91,303.91
OI10346,O39102,P29475,3,60.71,182.13
OI10347,O6224,P24409,2,168.84,337.68
OI10348,O16645,P1097,2,49.04,98.08
OI10349,O32869,P15991,4,28.03,112.12
OI10350,O6932,P16578,5,440.94,2204.7
OI10351,O28949,P20187,2,155.49,310.98
OI10352,O39700,P9192,2,392.67,785.34
OI10353,O22271,P10560,3,388.5,1165.5
OI10354,O12137,P32636,2,142.43,284.86
OI10355,O3659,P19992,1,227.9,227.9
OI10356,O17626,P15871,3,408.03,1224.09
OI10357,O33632,P1775,1,452.43,452.43
OI10358,O18798,P1161,3,70.8,212.39999999999998
OI10359,O37809,P3221,4,26.19,104.76
OI10360,O38696,P12700,2,62.98,125.96
OI10361,O25834,P21320,2,428.78,857.56
OI10362,O18122,P29117,1,387.1,387.1
OI10363,O16624,P31903,4,98.96,395.84
OI10364,O14711,P9777,1,130.83,130.83
OI10365,O37015,P24127,3,242.91,728.73
OI10366,O12847,P35125,1,99.74,99.74
OI10367,O16607,P11774,4,85.42,341.68
OI10368,O36314,P36478,5,212.03,1060.15
OI10369,O17970,P3039,5,411.69,2058.45
OI10370,O7460,P28747,5,396.73,1983.65
OI10371,O20779,P22932,5,199.53,997.65
OI10372,O24835,P40903,3,402.42,1207.26
OI10373,O32422,P39912,3,478.13,1434.3899999999999
OI10374,O3129,P39823,2,409.66,819.32
OI10375,O6534,P32937,1,23.49,23.49
OI10376,O6546,P12282,4,242.46,969.84
OI10377,O16779,P40307,5,320.72,1603.6000000000001
OI10378,O34218,P28170,4,334.57,1338.28
OI10379,O16641,P1055,2,326.56,653.12
OI10380,O4734,P35683,1,449.34,449.34
OI10381,O40106,P20495,5,416.09,2080.45
OI10382,O26560,P15615,4,464.48,1857.92
OI10383,O27173,P33032,3,163.98,491.93999999999994
OI10384,O9497,P4455,1,124.67,124.67
OI10385,O13387,P4743,3,469.87,1409.6100000000001
OI10386,O7356,P34606,3,220.01,660.03
OI10387,O16617,P1513,1,147.82,147.82
OI10388,O22050,P10740,4,72.32,289.28
OI10389,O11754,P10252,2,233.01,466.02
OI10390,O28452,P15342,5,446.99,2234.95
OI10391,O11592,P8962,3,38.61,115.83
OI10392,O10808,P10538,2,339.12,678.24
OI10393,O38738,P39978,5,304.63,1523.15
OI10394,O40936,P2296,1,13.6,13.6
OI10395,O31930,P8229,4,186.74,746.96
OI10396,O15176,P8439,2,113.59,227.18
OI10397,O38391,P25210,3,245.46,736.38
OI10398,O2946,P34850,2,128.74,257.48
OI10399,O38602,P23442,5,94.85,474.25
OI10400,O2051,P33647,1,358.99,358.99
OI10401,O14059,P13929,1,111.42,111.42
OI10402,O26760,P20006,2,62.53,125.06
OI10403,O25463,P4878,5,437.01,2185.05
OI10404,O17169,P33233,1,141.73,141.73
OI10405,O16408,P15204,3,228.03,684.09
OI10406,O19094,P18137,1,299.76,299.76
OI10407,O16933,P34773,4,337.5,1350.0
OI10408,O14503,P34425,1,247.3,247.3
OI10409,O23692,P6696,1,467.34,467.34
OI10410,O8363,P16946,3,136.5,409.5
OI10411,O36546,P21065,2,133.99,267.98
OI10412,O24959,P2545,3,136.14,408.41999999999996
OI10413,O7574,P31855,5,244.04,1220.2
OI10414,O9418,P18837,2,471.53,943.06
OI10415,O36205,P40580,1,363.97,363.97
OI10416,O10872,P3383,3,78.98,236.94
OI10417,O19045,P21505,3,380.94,1142.82
OI10418,O23572,P15412,4,92.23,368.92
OI10419,O2484,P9160,3,470.07,1410.21
OI10420,O11806,P30832,1,206.3,206.3
OI10421,O31176,P21034,1,292.3,292.3
OI10422,O37889,P13184,4,446.23,1784.92
OI10423,O12376,P29340,1,24.6,24.6
OI10424,O6352,P21057,1,196.01,196.01
OI10425,O36615,P4951,3,397.17,1191.51
OI10426,O30494,P32668,4,25.56,102.24
OI10427,O22853,P39868,3,373.45,1120.35
OI10428,O22508,P40236,4,367.23,1468.92
OI10429,O8639,P23102,5,357.69,1788.45
OI10430,O17399,P22255,2,492.83,985.66
OI10431,O4182,P4344,2,387.77,775.54
OI10432,O10523,P4049,4,449.84,1799.36
OI10433,O8408,P39715,1,485.87,485.87
OI10434,O17791,P31918,4,477.79,1911.16
OI10435,O38844,P26887,1,299.05,299.05
OI10436,O29463,P29093,5,407.18,2035.9
OI10437,O35193,P26021,4,307.57,1230.28
OI10438,O16845,P36638,2,10.93,21.86
OI10439,O5144,P25072,1,391.73,391.73
OI10440,O29979,P16586,1,460.88,460.88
OI10441,O27499,P28733,2,139.34,278.68
OI10442,O21991,P37080,3,153.68,461.04
OI10443,O20697,P20158,2,48.09,96.18
OI10444,O39720,P2928,4,161.22,644.88
OI10445,O28015,P9333,2,305.16,610.32
OI10446,O13390,P29390,3,285.9,857.6999999999999
OI10447,O5480,P29211,4,444.62,1778.48
OI10448,O40545,P17842,1,248.04,248.04
OI10449,O36358,P17226,1,392.97,392.97
OI10450,O13813,P19731,3,467.96,1403.8799999999999
OI10451,O40914,P17084,5,193.19,965.95
OI10452,O21687,P32751,3,456.21,1368.6299999999999
OI10453,O16173,P7581,2,216.97,433.94
OI10454,O38922,P19520,1,384.09,384.09
OI10455,O27295,P29676,4,303.42,1213.68
OI10456,O6542,P1275,1,421.68,421.68
OI10457,O28219,P35989,1,424.49,424.49
OI10458,O1249,P25450,2,165.12,330.24
OI10459,O28820,P18230,2,485.42,970.84
OI10460,O1518,P34593,2,182.25,364.5
OI10461,O33653,P12095,3,413.77,1241.31
OI10462,O40543,P12631,3,354.01,1062.03
OI10463,O33163,P5302,1,176.31,176.31
OI10464,O25113,P11682,3,445.09,1335.27
OI10465,O5679,P28032,2,417.4,834.8
OI10466,O11949,P24307,2,385.49,770.98
OI10467,O6691,P35141,2,323.33,646.66
OI10468,O3129,P38439,3,201.41,604.23
OI10469,O38890,P35683,3,326.79,980.3700000000001
OI10470,O23099,P32649,4,185.69,742.76
OI10471,O20600,P30180,4,224.48,897.92
OI10472,O15950,P29534,2,465.19,930.38
OI10473,O33270,P13193,1,209.92,209.92
OI10474,O2673,P4504,3,56.08,168.24
OI10475,O16142,P10826,5,490.45,2452.25
OI10476,O38374,P16316,4,88.23,352.92
OI10477,O19545,P32319,2,164.51,329.02
OI10478,O30448,P37790,5,130.49,652.45
OI10479,O33266,P35464,3,164.73,494.18999999999994
OI10480,O33049,P28328,4,266.78,1067.12
OI10481,O27358,P29514,3,76.1,228.29999999999998
OI10482,O1028,P26559,1,384.54,384.54
OI10483,O38193,P37041,4,20.46,81.84
OI10484,O38475,P30065,1,330.36,330.36
OI10485,O3776,P13864,2,234.68,469.36
