Order_Item_ID,Order_ID,Product_ID,Quantity,Price_per_Unit,Total_Amount
OI7965,O21873,P27605,3,86.00499195434571,263.01497586303714
OI7966,O24078,P39013,4,15.539097462058002,67.15638984823201
OI7967,O37227,P8867,2,320.06345144699145,640.1269028939829
OI7968,O5805,P35905,2,496.21626627271775,992.4325325454355
OI7969,O36072,P3494,5,49.967786085943374,249.83893042971687
OI7970,O29303,P38704,2,403.6204643324213,812.2409286648426
OI7971,O34065,P40883,4,323.3880596396112,1283.5522385584447
OI7972,O6474,P25832,4,352.48737579966814,1409.9495031986726
OI7973,O7971,P1348,2,367.79310488173326,735.5862097634665
OI7974,O35743,P14376,1,153.72566805128625,143.72566805128625
OI7975,O21019,P19715,1,413.0704643353176,403.0704643353176
OI7976,O3283,P25628,2,273.3595588035693,546.7191176071386
OI7977,O4621,P11725,4,447.76152631617356,1781.0461052646942
OI7978,O12924,P15773,4,498.49953774531417,1998.9981509812567
OI7979,O13422,P15278,3,203.44794469317176,610.3438340795153
OI7980,O6642,P18470,5,155.02587208539458,775.1293604269729
OI7981,O26893,P17164,5,269.36275328542405,1336.8137664271203
OI7982,O7885,P15164,5,426.316370861408,2131.58185430704
OI7983,O38043,P11039,4,339.5370973852397,1348.1483895409588
OI7984,O26449,P26889,1,316.7106175282631,306.7106175282631
OI7985,O32071,P40401,2,178.31827425311866,346.6365485062373
OI7986,O14119,P10590,1,385.7623999408254,375.7623999408254
OI7987,O32157,P9441,2,133.38628895316162,271.77257790632325
OI7988,O4024,P14128,5,108.84927506407327,534.2463753203664
OI7989,O13082,P25134,1,372.94820113143004,362.94820113143004
OI7990,O32373,P11821,5,170.56643338945688,852.8321669472843
OI7991,O3519,P8119,4,98.16124323905377,382.6449729562151
OI7992,O14178,P31861,3,305.5133009553462,921.5399028660386
OI7993,O23403,P25780,5,174.7387906838761,873.6939534193805
OI7994,O11878,P12545,3,328.88503271108704,991.6550981332612
OI7995,O14819,P33311,3,255.95728914035215,767.8718674210564
OI7996,O34847,P32885,5,236.13312469154363,1180.665623457718
OI7997,O15086,P16691,1,378.34355418729797,368.34355418729797
OI7998,O28131,P35692,2,147.06037277781178,284.12074555562356
OI7999,O13903,P2196,4,213.16250919107495,842.6500367642998
OI8000,O1019,P30495,1,194.67290431619782,194.67290431619782
OI8001,O38624,P5477,1,189.1425903615552,189.1425903615552
OI8002,O16324,P38014,5,422.60333628094077,2103.016681404704
OI8003,O31933,P22742,4,22.024516084336284,93.09806433734514
OI8004,O23517,P8387,3,406.73654020573343,1220.2096206172002
OI8005,O4737,P1478,3,64.8483816262366,199.5451448787098
OI8006,O28650,P23517,1,455.3606759441203,445.3606759441203
OI8007,O30572,P36691,2,293.34989402798516,586.6997880559703
OI8008,O37528,P29038,2,484.4160455269982,968.8320910539964
OI8009,O29540,P40231,4,107.8577024150428,431.4308096601712
OI8010,O32542,P27139,3,76.07735102119965,228.23205306359893
OI8011,O1182,P7749,4,189.36949506860975,762.477980274439
OI8012,O11234,P12157,1,270.342654484763,260.342654484763
OI8013,O23509,P36812,5,445.0777038000499,2215.3885190002493
OI8014,O2427,P37911,4,201.67209634736608,811.6883853894643
OI8015,O40487,P8744,5,386.02292769028355,1935.1146384514177
OI8016,O40729,P18339,3,26.11895924574734,78.35687773724203
OI8017,O38191,P40691,2,412.870698360572,815.741396721144
OI8018,O22377,P18017,2,155.23707880756538,310.47415761513076
OI8019,O32888,P14121,1,186.4974990064267,191.4974990064267
OI8020,O28277,P12286,3,320.35238853107086,951.0571655932126
OI8021,O27407,P21620,4,376.2951088463037,1510.1804353852149
OI8022,O34973,P1883,3,497.94380089589436,1498.831402687683
OI8023,O24319,P18115,4,62.60461424919671,250.41845699678683
OI8024,O20241,P25969,4,404.6648721471352,1608.6594885885409
OI8025,O33393,P39761,2,144.31595133572674,293.6319026714535
OI8026,O9212,P5455,3,451.4048062066901,1344.2144186200703
OI8027,O6079,P25230,2,443.73317680234476,877.4663536046895
OI8028,O6530,P32790,1,235.8666652143683,235.8666652143683
OI8029,O25576,P19844,4,206.77157948687866,817.0863179475147
OI8030,O28813,P33973,3,472.61287632620724,1422.8386289786217
OI8031,O5105,P40926,3,230.8822415780472,682.6467247341416
OI8032,O3997,P29080,4,162.5445548955466,640.1782195821864
OI8033,O5814,P19197,5,417.10662946407547,2085.5331473203773
OI8034,O18924,P17909,2,15.789342019795495,36.57868403959099
OI8035,O36397,P11748,4,175.59844524282784,692.3937809713113
OI8036,O1655,P5109,1,256.21399328071095,261.21399328071095
OI8037,O15404,P31121,2,333.8566025352315,657.713205070463
OI8038,O32780,P12738,1,269.9645829099873,269.9645829099873
OI8039,O27181,P4909,5,421.3046405786139,2111.5232028930695
OI8040,O1135,P2730,5,118.8322339316972,584.161169658486
OI8041,O11991,P37037,1,335.8934913374757,335.8934913374757
OI8042,O22969,P7162,4,448.75223703548806,1795.0089481419523
OI8043,O35477,P33632,1,127.37046709863496,132.37046709863495
OI8044,O9940,P13579,5,473.1529470831532,2370.764735415766
OI8045,O16348,P35806,5,135.18756271118374,665.9378135559188
OI8046,O9767,P10110,3,439.6340013242149,1323.9020039726447
OI8047,O27413,P39218,1,231.86855266008777,221.86855266008777
OI8048,O30955,P28165,3,105.02009680367605,305.0602904110282
OI8049,O31893,P32539,1,432.582504808194,422.582504808194
OI8050,O8771,P15749,5,119.73303817410925,603.6651908705462
OI8051,O24652,P29462,3,62.96392309613925,193.89176928841775
OI8052,O27098,P32988,2,271.73980871148484,533.4796174229697
OI8053,O36235,P22338,3,49.30755154645385,137.92265463936155
OI8054,O20953,P31430,1,55.61379855570544,45.61379855570544
OI8055,O10708,P6260,5,320.7401677378305,1608.7008386891525
OI8056,O24478,P6837,1,250.49543621600864,255.49543621600864
OI8057,O6079,P18103,5,316.752945546328,1588.76472773164
OI8058,O18271,P28043,3,312.239015087069,926.717045261207
OI8059,O12789,P1964,5,248.8593509656704,1234.2967548283518
OI8060,O13449,P27755,2,350.8011353356011,701.6022706712022
OI8061,O28400,P28233,5,165.73016944141412,818.6508472070706
OI8062,O13028,P34834,3,149.5942616488049,448.78278494641467
OI8063,O31911,P35090,4,385.9919188757037,1543.9676755028147
OI8064,O3171,P8602,3,150.79778459570466,457.39335378711394
OI8065,O39049,P36760,2,308.92077124048194,607.8415424809639
OI8066,O14455,P13880,5,472.466912818799,2352.334564093995
OI8067,O14596,P10206,1,219.0656150105971,219.0656150105971
OI8068,O1482,P5721,1,50.40807002908242,50.40807002908242
OI8069,O11843,P23087,2,95.45125620853564,190.90251241707128
OI8070,O36745,P9521,3,373.1592401304619,1109.4777203913857
OI8071,O17354,P14210,5,332.6921891394889,1663.4609456974445
OI8072,O10536,P32563,1,98.87638820407498,88.87638820407498
OI8073,O8671,P8287,2,485.4659957941199,975.9319915882398
OI8074,O16755,P27156,1,247.55198847869693,252.55198847869693
OI8075,O3742,P7965,3,222.84884286317188,668.5465285895157
OI8076,O40854,P38295,1,116.14444449858489,121.14444449858489
OI8077,O5466,P5378,4,164.67439153300663,658.6975661320265
OI8078,O13476,P24023,2,318.3561462590108,641.7122925180216
OI8079,O13847,P25166,1,380.66304467782163,385.66304467782163
OI8080,O22055,P35884,4,110.11150246615647,445.44600986462586
OI8081,O11280,P24858,4,85.63783715717608,342.5513486287043
OI8082,O12840,P33547,1,391.23549826215356,396.23549826215356
OI8083,O29971,P13741,2,24.284553288892,38.569106577784
OI8084,O27538,P36833,4,21.642751406203754,91.57100562481502
OI8085,O39479,P13784,5,473.3876373606353,2356.9381868031764
OI8086,O3821,P9009,2,208.49990073980945,421.9998014796189
OI8087,O10960,P2916,4,330.88142564027254,1323.5257025610902
OI8088,O7231,P16409,5,85.35040277257524,431.7520138628762
OI8089,O23999,P13107,2,362.2258351876187,724.4516703752374
OI8090,O10482,P37332,2,323.0882471125713,651.1764942251426
OI8091,O21733,P39305,4,382.8587251267125,1536.43490050685
OI8092,O34157,P33408,4,75.62571044265056,302.50284177060223
OI8093,O22488,P8425,1,447.1949205365946,437.1949205365946
OI8094,O23115,P17349,3,182.18730465931347,536.5619139779404
OI8095,O17623,P33784,2,326.0280973781368,642.0561947562736
OI8096,O39578,P28854,5,302.06691563664083,1500.334578183204
OI8097,O24448,P7185,5,199.95948110027885,1004.7974055013942
OI8098,O13336,P25675,2,368.46734300147074,726.9346860029415
OI8099,O37457,P34613,3,414.50577141532824,1248.5173142459848
OI8100,O12917,P20876,1,75.16626462694043,75.16626462694043
OI8101,O30739,P16769,3,311.95954259232906,940.8786277769872
OI8102,O15364,P11151,4,147.69150816250786,580.7660326500314
OI8103,O28538,P10154,5,495.27669301004096,2476.383465050205
OI8104,O32113,P10292,2,448.80715923127474,902.6143184625495
OI8105,O7805,P12591,1,460.13409679280204,460.13409679280204
OI8106,O31038,P13807,4,183.3816956161625,733.52678246465
OI8107,O33518,P16929,1,129.14953556512472,129.14953556512472
OI8108,O26879,P6804,2,145.2493540154818,295.4987080309636
OI8109,O9597,P38062,3,11.127178757336274,23.381536272008823
OI8110,O6881,P29044,2,427.80424056999755,855.6084811399951
OI8111,O8028,P27134,5,13.174163075992096,65.87081537996048
OI8112,O25367,P30892,5,121.80611867874093,609.0305933937046
OI8113,O23093,P24929,1,102.68005090848797,92.68005090848797
OI8114,O37689,P26341,4,27.568234279611428,110.27293711844571
OI8115,O20078,P8547,4,89.03387984396909,356.13551937587636
OI8116,O20834,P28136,4,397.3107707842294,1579.2430831369177
OI8117,O37607,P7512,1,203.34250065666987,193.34250065666987
OI8118,O24006,P39524,3,51.62721004294124,154.88163012882373
OI8119,O36651,P1615,1,474.89871853955503,479.89871853955503
OI8120,O40486,P9533,3,101.55282568967642,294.6584770690293
OI8121,O33037,P38887,1,399.25923909384204,399.25923909384204
OI8122,O14250,P2486,3,19.30383512255497,57.9115053676649
OI8123,O6659,P22788,5,461.47876362657115,2307.393818132856
OI8124,O17888,P32948,1,331.67270557859996,336.67270557859996
OI8125,O9255,P30365,3,121.66839908430829,370.00519725292486
OI8126,O17213,P37317,1,259.83535563217936,249.83535563217936
OI8127,O30514,P36909,2,31.937443069948852,53.874886139897704
OI8128,O33176,P30482,3,42.324668388717235,131.9740051661517
OI8129,O13876,P38584,3,371.4659525364656,1119.3978576093969
OI8130,O2294,P34473,3,424.36382596539363,1278.091477896181
OI8131,O14854,P8207,4,131.6032771962179,526.4131087848716
OI8132,O5157,P22816,3,82.30596928110683,251.91790784332048
OI8133,O35928,P6826,5,121.40176907835969,607.0088453917984
OI8134,O40211,P8733,2,217.90894847876694,440.8178969575339
OI8135,O2453,P2167,2,161.3126985603452,327.6253971206904
OI8136,O22291,P33722,5,192.68727933460613,953.4363966730307
OI8137,O35125,P9568,3,214.62450759219436,633.8735227765831
OI8138,O40057,P30413,3,363.6365258811842,1080.9095776435524
OI8139,O9554,P19426,3,181.4657344546257,549.3972033638771
OI8140,O21686,P10974,3,256.8687188098827,770.6061564296481
OI8141,O18474,P28928,4,95.93966084971697,383.7586433988679
OI8142,O30442,P11242,3,474.33223865553896,1422.9967159666169
OI8143,O28464,P20039,4,360.4909459884156,1441.9637839536624
OI8144,O33972,P35954,4,106.04686378358478,424.18745513433913
OI8145,O39914,P18890,5,299.1454329884446,1485.727164942223
OI8146,O28445,P13646,1,386.82050275296035,386.82050275296035
OI8147,O29501,P20288,2,297.3526973981288,594.7053947962576
OI8148,O28391,P13866,3,47.60955798996906,132.8286739699072
OI8149,O14853,P21385,2,285.224669297031,575.449338594062
OI8150,O8690,P25335,3,395.87429134014377,1177.6228740204313
OI8151,O30200,P35775,3,196.7508142686276,590.2524428058828
OI8152,O36984,P38921,5,119.248110962024,596.24055481012
OI8153,O19245,P3644,5,296.21431862036155,1481.0715931018078
OI8154,O11412,P38942,5,340.1747910688758,1700.8739553443788
OI8155,O14184,P36901,2,146.75435440987843,293.50870881975686
OI8156,O3835,P16152,2,286.8846923690477,573.7693847380954
OI8157,O5731,P34122,5,191.3997098033868,956.998549016934
OI8158,O31509,P37630,4,354.2788556907449,1422.1154227629795
OI8159,O29094,P35701,1,242.66746563369605,232.66746563369605
OI8160,O18723,P5421,4,166.94111742836685,672.7644697134674
OI8161,O17091,P13515,1,188.60771238413983,188.60771238413983
OI8162,O34218,P1251,4,259.04102720370474,1026.164108814819
OI8163,O30982,P31228,1,221.1246677657262,211.1246677657262
OI8164,O27467,P36411,3,262.78274862057697,788.3482458617309
OI8165,O24777,P31058,2,299.03533003633345,588.0706600726669
OI8166,O31426,P10827,2,133.8143556691585,272.628711338317
OI8167,O38218,P9746,1,251.25024503993123,251.25024503993123
OI8168,O22783,P16284,3,444.86624777419354,1339.5987433225805
OI8169,O11651,P14756,4,120.79150963199857,473.16603852799426
OI8170,O16732,P10336,5,186.46140918775077,922.3070459387538
OI8171,O3356,P27299,3,409.67688712763515,1234.0306613829055
OI8172,O28126,P15891,5,168.87735699198106,849.3867849599053
OI8173,O34027,P18100,5,459.65494584599946,2288.2747292299973
OI8174,O21956,P30789,2,312.7566423284659,630.5132846569318
OI8175,O2836,P4269,5,385.99986641691174,1934.9993320845588
OI8176,O6826,P27548,5,166.24410764873323,831.2205382436662
OI8177,O30392,P23514,1,322.6359462348334,322.6359462348334
OI8178,O33287,P16255,3,90.1591729226579,275.4775187679737
OI8179,O23287,P26645,3,245.16317742042534,740.489532261276
OI8180,O38074,P8317,1,100.12133718815193,100.12133718815193
OI8181,O11630,P20756,1,136.9318460454313,141.9318460454313
OI8182,O40826,P20108,2,286.2172245438552,572.4344490877104
OI8183,O29851,P11308,2,134.75104662284406,269.5020932456881
OI8184,O15311,P16819,5,230.50369080887612,1152.5184540443806
OI8185,O6149,P28724,5,177.13835807253952,885.6917903626976
OI8186,O5541,P40129,3,484.02419043235284,1452.0725712970584
OI8187,O10461,P24568,1,343.03939221646255,348.03939221646255
OI8188,O1741,P32660,4,452.28001736751054,1799.1200694700422
OI8189,O31147,P31830,3,303.4191099643667,910.2573298931002
OI8190,O2947,P36724,1,112.9052672257695,117.9052672257695
OI8191,O25443,P37206,4,194.1081385484356,781.4325541937424
OI8192,O30317,P38737,4,449.106473181161,1796.425892724644
OI8193,O37087,P20577,4,427.26929890384616,1709.0771956153847
OI8194,O9380,P29937,4,181.1506848975754,724.6027395903016
OI8195,O30121,P26301,2,299.84627923491144,599.6925584698229
OI8196,O23411,P29698,1,236.48361641513358,236.48361641513358
OI8197,O18546,P9274,4,390.4424618726339,1566.7698474905355
OI8198,O1691,P15543,2,498.71716884217847,997.4343376843569
OI8199,O22787,P2568,3,142.13649254289084,426.4094776286725
OI8200,O15312,P34103,3,317.37539667739617,952.1261900321886
OI8201,O5426,P5483,2,199.4155253578753,403.8310507157506
OI8202,O14072,P14356,2,115.78363897275385,231.5672779455077
OI8203,O27978,P21161,3,369.19853837777856,1107.5956151333357
OI8204,O21501,P10842,1,404.53281669084674,394.53281669084674
OI8205,O15210,P40354,1,144.88500086202365,134.88500086202365
OI8206,O20058,P1126,1,89.3607297411955,89.3607297411955
OI8207,O8999,P12187,1,155.32272586907382,145.32272586907382
OI8208,O31495,P18999,2,140.45515419506899,285.91030839013797
OI8209,O40036,P29858,3,335.68784225066145,997.0635267519843
OI8210,O35889,P39954,3,396.4897580896457,1194.4692742689372
OI8211,O31612,P17104,3,32.02490210873924,96.07470632621772
OI8212,O5020,P28596,3,349.4894191802286,1048.4682575406857
OI8213,O3826,P34212,4,34.87364586383699,139.49458345534796
OI8214,O2226,P39540,4,329.9311121745956,1324.7244486983825
OI8215,O11123,P10317,4,462.71063597271916,1850.8425438908766
OI8216,O2119,P10070,1,430.2864341276796,420.2864341276796
OI8217,O32553,P38482,2,426.5697591294662,843.1395182589324
OI8218,O9587,P15407,1,480.98154117345314,480.98154117345314
OI8219,O19350,P37301,1,291.1546441550356,296.1546441550356
OI8220,O12692,P26571,3,422.52711132646215,1272.5813339793865
OI8221,O37825,P27473,5,366.3230561342337,1821.6152806711684
OI8222,O29781,P4034,1,31.264668759828012,21.264668759828012
OI8223,O10774,P8884,5,407.49775767354413,2027.4887883677206
OI8224,O4625,P33175,5,41.049875737500344,205.24937868750172
OI8225,O36848,P19623,3,378.5339514924156,1135.601854477247
OI8226,O16284,P16160,1,366.45130383860345,366.45130383860345
OI8227,O33463,P30865,4,305.10200658721493,1210.4080263488597
OI8228,O6897,P15356,3,158.34422241834264,465.03266725502795
OI8229,O5508,P1338,4,71.78742631838948,292.1497052735579
OI8230,O20528,P38022,3,53.14418560155598,164.43255680466794
OI8231,O39396,P7058,1,322.2835999704037,327.2835999704037
OI8232,O26809,P33879,3,60.049812717858764,185.14943815357628
OI8233,O22576,P21568,1,412.1487194140777,402.1487194140777
OI8234,O17153,P10084,3,27.692388230076126,83.07716469022839
OI8235,O26803,P2329,2,359.97548573351844,724.9509714670369
OI8236,O8972,P20504,2,292.1494634404572,584.2989268809145
OI8237,O27732,P33614,1,224.2978670781605,229.2978670781605
OI8238,O35424,P20909,3,70.68472932549274,202.0541879764782
OI8239,O31305,P27807,4,156.49835090283747,615.9934036113499
OI8240,O30476,P28281,1,236.71866648577168,226.71866648577168
OI8241,O11672,P17253,5,94.50972831055962,462.54864155279813
OI8242,O36812,P26587,5,98.50344525251197,497.5172262625598
OI8243,O18819,P26107,1,284.24693873298946,274.24693873298946
OI8244,O9651,P4835,3,161.8482703676423,490.54481110292693
OI8245,O22655,P13953,4,273.71630370910225,1094.865214836409
OI8246,O8099,P1444,4,398.8218755576404,1585.2875022305616
OI8247,O35012,P1145,1,230.5288444866512,220.5288444866512
OI8248,O29096,P23952,3,411.40707204912513,1239.2212161473753
OI8249,O19203,P21424,2,39.06856488604001,68.13712977208002
OI8250,O12465,P16751,3,415.57331304348355,1251.7199391304507
OI8251,O6372,P1856,4,348.04950473679554,1382.1980189471822
OI8252,O20938,P16102,4,37.438407050534224,154.7536282021369
OI8253,O14384,P27841,5,146.49644925855745,732.4822462927873
OI8254,O31364,P32401,5,293.0759410843024,1455.3797054215122
OI8255,O13694,P28469,3,75.78115511618368,217.34346534855104
OI8256,O24958,P28795,5,36.73712729621104,173.6856364810552
OI8257,O15344,P1020,4,60.37974255941351,241.51897023765403
OI8258,O28428,P33800,2,60.42494635807938,120.84989271615876
OI8259,O33566,P40306,3,241.58520441026644,724.7556132307993
OI8260,O30530,P29825,1,420.55962691286015,410.55962691286015
OI8261,O37268,P23506,5,356.04064623256545,1785.2032311628273
OI8262,O19918,P11534,5,328.3462686366961,1646.7313431834805
OI8263,O2319,P19776,2,363.4173454701086,716.8346909402172
OI8264,O16364,P37691,2,479.8423210912149,949.6846421824298
OI8265,O16056,P4161,2,52.180561629799676,109.36112325959935
OI8266,O26981,P12015,2,314.0484497613881,633.0968995227762
OI8267,O26715,P10095,5,144.40012609623565,712.0006304811783
OI8268,O32812,P9960,2,462.0855183020611,924.1710366041222
OI8269,O33433,P39903,3,88.85301371452529,256.5590411435759
OI8270,O17498,P20826,5,209.95729724206308,1049.7864862103154
OI8271,O26241,P38534,4,54.81745513497658,224.26982053990633
OI8272,O38900,P38573,4,358.07961728647876,1422.318469145915
OI8273,O17264,P32063,5,219.51712922789466,1097.5856461394733
OI8274,O19385,P3307,2,83.947481596234,167.894963192468
OI8275,O9480,P26559,1,467.6739347822056,457.6739347822056
OI8276,O23107,P23896,2,10.681385290181723,21.362770580363446
OI8277,O34420,P23488,5,113.06537491721298,570.3268745860648
OI8278,O2100,P21853,4,330.23278594194085,1325.9311437677634
OI8279,O18121,P13803,4,197.1934014990046,788.7736059960184
OI8280,O6914,P5236,1,452.9020867059235,457.9020867059235
OI8281,O40922,P37638,1,175.58303976489074,175.58303976489074
OI8282,O26723,P14508,1,172.90054238105668,172.90054238105668
OI8283,O12107,P16276,3,250.03370939945674,740.1011281983702
OI8284,O15580,P4558,3,104.55156677174222,313.65470031522665
OI8285,O2031,P22694,2,441.762787528351,888.525575056702
OI8286,O38592,P37247,5,459.7670315916712,2298.835157958356
OI8287,O14345,P37450,4,47.33893183852429,179.35572735409716
OI8288,O30890,P39644,5,111.91630494004208,564.5815247002104
OI8289,O13302,P1618,4,52.82064524889089,201.28258099556356
OI8290,O13126,P26146,2,285.58583214645336,576.1716642929067
OI8291,O1560,P10624,3,159.05931811350476,477.17795434051425
OI8292,O1362,P28061,4,108.22377624118012,437.8951049647205
OI8293,O11095,P16176,3,88.82458295933638,266.47374887800913
OI8294,O33727,P22350,5,346.70035100454135,1723.5017550227067
OI8295,O12939,P37134,5,83.11240950016837,420.56204750084186
OI8296,O12523,P28923,2,29.384373075006714,63.76874615001343
OI8297,O14152,P4457,2,50.42898072620933,90.85796145241866
OI8298,O9831,P37267,5,129.30868302016722,646.5434151008361
OI8299,O29636,P34278,1,168.79384552851488,173.79384552851488
OI8300,O35958,P10518,1,70.0469839844653,70.0469839844653
OI8301,O28790,P31364,3,227.22786357902788,686.6835907370837
OI8302,O39229,P17442,2,497.43618448272144,999.8723689654429
OI8303,O25466,P23646,2,274.1794625297791,538.3589250595581
OI8304,O27411,P22463,2,161.3056581478604,327.6113162957208
OI8305,O37239,P13674,3,427.0120493596087,1271.036148078826
OI8306,O3762,P4599,3,356.23890990480095,1068.7167297144028
OI8307,O25912,P14764,5,330.20768732763617,1656.0384366381809
OI8308,O23835,P3865,1,274.4113249706666,264.4113249706666
OI8309,O29615,P6638,5,481.5503959124,2397.751979562
OI8310,O11175,P1204,2,313.2321547789863,616.4643095579726
OI8311,O37394,P27411,3,31.968067831939333,100.904203495818
OI8312,O6342,P27659,2,66.51134387491119,133.02268774982238
OI8313,O13532,P2488,2,194.1977478167552,393.3954956335104
OI8314,O22167,P34532,1,350.8703508651313,340.8703508651313
OI8315,O28038,P15405,2,207.20650436551094,414.4130087310219
OI8316,O8947,P37193,3,26.128165406463275,83.38449621938983
OI8317,O17119,P36681,4,47.29685804304149,189.18743217216596
OI8318,O15705,P17809,1,317.19397923575815,317.19397923575815
OI8319,O4700,P13572,1,443.1204655173603,433.1204655173603
OI8320,O29181,P14101,5,478.6019384815724,2398.009692407862
OI8321,O24089,P9776,1,151.12464423990676,151.12464423990676
OI8322,O36451,P32767,1,422.19150554415825,427.19150554415825
OI8323,O6074,P5647,1,40.4932570475101,45.4932570475101
OI8324,O30906,P22888,2,216.3169767017303,437.6339534034606
OI8325,O24494,P6304,2,158.52606325574203,307.05212651148406
OI8326,O21719,P21312,2,33.702066202479216,67.40413240495843
OI8327,O8635,P5571,4,171.4898935562526,685.9595742250104
OI8328,O7291,P10555,1,149.86655706355387,154.86655706355387
OI8329,O7757,P4848,1,499.9275269863427,499.9275269863427
OI8330,O23118,P3526,3,328.2974943046537,984.8924829139611
OI8331,O30694,P40352,1,345.1888349887147,345.1888349887147
OI8332,O21182,P24287,3,108.42782068307062,330.28346204921183
OI8333,O26572,P35601,5,270.3551411589569,1356.7757057947845
OI8334,O5541,P19954,4,53.1930998673721,212.7723994694884
OI8335,O30439,P15227,5,450.87976247754926,2259.398812387746
OI8336,O12014,P33315,2,452.8064095291317,905.6128190582634
OI8337,O12166,P4442,5,228.0668157071917,1145.3340785359585
OI8338,O26786,P15534,4,493.0634233501628,1962.2536934006512
OI8339,O36632,P21405,5,370.6629595144522,1843.314797572261
OI8340,O37649,P35379,4,133.0790615782177,522.3162463128708
OI8341,O12355,P5466,4,275.61531505592626,1107.461260223705
OI8342,O29752,P13621,3,49.185010840522004,152.555032521566
OI8343,O40356,P38403,4,277.7235042813419,1110.8940171253676
OI8344,O34290,P15699,2,198.76423657242037,397.52847314484075
OI8345,O24266,P23889,3,448.06816160620593,1344.2044848186179
OI8346,O20312,P5735,2,161.8329008572125,313.665801714425
OI8347,O29071,P9471,2,333.33549651405605,656.6709930281121
OI8348,O37515,P34609,5,357.2545654797507,1786.2728273987534
OI8349,O8371,P8741,3,423.2272114741616,1274.6816344224849
OI8350,O32322,P13879,1,47.0225553473455,52.0225553473455
OI8351,O16668,P9074,3,25.780526160336883,67.34157848101066
OI8352,O29957,P35098,2,442.05193414405426,889.1038682881085
OI8353,O40190,P25520,1,53.35713598777966,58.35713598777966
OI8354,O28920,P32965,4,257.35509919019967,1019.4203967607987
OI8355,O7815,P14638,1,325.13854581580097,315.13854581580097
OI8356,O15984,P31924,5,76.30461941014683,386.5230970507341
OI8357,O13150,P30917,1,170.31563368100944,160.31563368100944
OI8358,O1537,P13683,5,399.7132661518247,2003.5663307591235
OI8359,O16788,P19812,3,449.1728090475959,1347.5184271427877
OI8360,O11957,P16432,5,378.201799445098,1891.00899722549
OI8361,O25400,P20752,3,183.04235333678403,539.1270600103521
OI8362,O5263,P6327,5,228.7566828307602,1148.783414153801
OI8363,O15688,P10150,5,202.02868403103352,1015.1434201551676
OI8364,O23948,P31829,3,142.50541465898786,432.51624397696355
OI8365,O26647,P4993,1,119.45445292788266,124.45445292788266
OI8366,O27453,P39390,3,305.25305385046886,915.7591615514066
OI8367,O12790,P17617,2,181.91079012897006,363.8215802579401
OI8368,O36912,P27202,2,259.44484950206413,518.8896990041283
OI8369,O7335,P9030,3,475.488639706104,1416.4659191183118
OI8370,O24525,P1026,1,49.30497046488023,39.30497046488023
OI8371,O6230,P20845,4,67.70162864162309,275.80651456649235
OI8372,O8617,P39798,1,101.61155613272622,101.61155613272622
OI8373,O23354,P37364,3,354.8177655615901,1054.4532966847703
OI8374,O35207,P34732,1,315.9250149501141,315.9250149501141
OI8375,O39498,P16895,5,363.23883680237594,1806.1941840118798
OI8376,O5539,P13639,1,65.5059549137517,65.5059549137517
OI8377,O10316,P33172,3,380.3982196191291,1141.1946588573874
OI8378,O37476,P28963,2,357.7463668706733,705.4927337413466
OI8379,O40066,P1004,4,451.68897408078686,1806.7558963231475
OI8380,O7873,P12332,4,224.4269598544504,897.7078394178016
OI8381,O15691,P8447,2,337.8206505900723,665.6413011801446
OI8382,O2727,P7281,5,450.3079487739966,2256.539743869983
OI8383,O12983,P15722,2,407.0250823984731,819.0501647969462
OI8384,O28297,P22187,1,174.36705645387906,174.36705645387906
OI8385,O33305,P17589,2,285.61732682874805,561.2346536574961
OI8386,O3341,P1636,1,40.381115521740654,30.381115521740654
OI8387,O2591,P29812,3,24.753162342289375,74.25948702686813
OI8388,O40321,P19741,3,12.379297225950882,42.13789167785265
OI8389,O18557,P23506,4,222.48639994886847,894.9455997954739
OI8390,O16737,P5788,2,240.33398573978815,470.6679714795763
OI8391,O40650,P40756,1,201.84795670180264,201.84795670180264
OI8392,O8234,P25567,1,452.2555481111185,457.2555481111185
OI8393,O11718,P2838,5,357.82760262517917,1789.138013125896
OI8394,O40204,P24671,4,281.52281284283373,1116.091251371335
OI8395,O34193,P26941,1,132.3980379488681,122.39803794886811
OI8396,O2591,P39061,3,433.0275302923498,1289.0825908770494
OI8397,O13251,P28515,3,183.17993888395526,549.5398166518657
OI8398,O20595,P26727,5,461.3352675981254,2306.676337990627
OI8399,O39628,P17196,1,146.8335212096925,146.8335212096925
OI8400,O34781,P19826,4,252.81866537231457,1011.2746614892583
OI8401,O22548,P11663,4,113.19121028664944,442.76484114659775
OI8402,O17851,P39166,2,153.89897122631368,312.79794245262735
OI8403,O34581,P32341,2,21.990814316596,48.981628633192
OI8404,O18467,P38747,2,178.01734872096853,356.03469744193706
OI8405,O29946,P32155,1,371.05858470146626,371.05858470146626
OI8406,O40354,P36609,2,436.46667043334435,877.9333408666887
OI8407,O27176,P15775,2,292.5095542323052,590.0191084646104
OI8408,O31619,P7709,2,372.01152578008976,734.0230515601795
OI8409,O15969,P26751,5,263.9367979095314,1309.683989547657
OI8410,O18719,P25683,1,49.12604780589788,49.12604780589788
OI8411,O17702,P17430,4,473.01363259809955,1892.0545303923982
OI8412,O6392,P3713,3,348.4557361985503,1035.367208595651
